ts_ms,heap_mb,total_mb,num_gc,pause_ms
1766167556392,1817.11,25083.82,215,76.38
1766167556422,1874.10,25140.81,215,76.38
1766167556520,1699.22,25144.34,216,76.38
1766167556536,1706.32,25151.44,216,76.38
1766167556620,1748.65,25193.77,216,76.38
1766167556659,1775.22,25220.34,216,76.38
1766167556736,1829.05,25274.17,216,76.38
1766167556743,1860.51,25305.63,216,76.38
1766167556861,1769.20,25370.29,217,76.90
1766167556861,1769.20,25370.30,217,76.90
1766167556874,1776.28,25377.37,217,76.90
1766167556973,1821.16,25422.26,217,76.90
1766167557021,1850.42,25451.52,217,76.90
1766167557096,1944.70,25545.80,217,76.90
1766167557208,1766.00,25572.58,218,77.41
1766167557430,1918.05,25724.62,218,77.41
1766167557552,1769.15,25745.95,219,77.41
1766167557552,1769.16,25745.96,219,77.41
1766167557598,1795.31,25772.11,219,77.41
1766167557720,1910.39,25887.20,219,77.41
1766167557785,1941.95,25918.75,219,77.41
1766167557886,1769.47,25919.63,220,77.41
1766167558017,1871.99,26022.15,220,77.41
1766167558019,1871.99,26022.15,220,77.41
1766167558091,1922.59,26072.75,220,77.41
1766167558110,1939.15,26089.31,220,77.41
1766167558132,1973.69,26123.85,220,77.41
1766167558368,1846.16,26170.01,221,77.41
1766167558450,1932.22,26256.06,221,77.41
1766167558465,1998.75,26322.59,221,77.41
1766167558475,2005.03,26328.88,221,77.41
1766167558687,1795.92,26331.49,222,77.80
1766167558692,1923.80,26459.36,222,77.80
1766167558724,1955.77,26491.33,222,77.80
1766167558793,1993.27,26528.84,222,77.80
1766167558920,1794.51,26528.86,223,78.32
1766167559143,1846.87,26581.23,223,78.32
1766167559146,1985.95,26720.31,223,78.32
1766167559282,1789.21,26720.33,224,78.32
1766167559282,1789.21,26720.33,224,78.32
1766167559358,1854.35,26785.47,224,78.32
1766167559472,1964.66,26895.78,224,78.32
1766167559478,1975.61,26906.73,224,78.32
1766167559584,1794.75,26911.01,225,78.83
1766167559764,1859.81,26976.07,225,78.83
1766167559789,1939.14,27055.40,225,78.83
1766167559798,1971.98,27088.24,225,78.83
1766167559919,1798.64,27105.60,226,79.35
1766167559938,1815.96,27122.92,226,79.35
1766167560011,1863.04,27170.00,226,79.35
1766167560111,1909.66,27216.62,226,79.35
1766167560140,1932.62,27239.57,226,79.35
1766167560199,1969.18,27276.14,226,79.35
1766167560331,1822.38,27323.91,227,79.35
1766167560411,1898.30,27399.82,227,79.35
1766167560488,1903.69,27405.21,227,79.35
1766167560488,1943.67,27445.19,227,79.35
1766167560539,1975.83,27477.35,227,79.35
1766167560675,1807.63,27498.23,228,79.89
1766167560675,1807.64,27498.23,228,79.89
1766167560767,1850.68,27541.28,228,79.89
1766167560828,1910.66,27601.26,228,79.89
1766167560854,1935.86,27626.46,228,79.89
1766167560895,1981.11,27671.71,228,79.89
1766167561005,1830.14,27713.47,229,81.42
1766167561120,1909.17,27792.50,229,81.42
1766167561195,1984.27,27867.60,229,81.42
1766167561235,2035.38,27918.70,229,81.42
1766167561336,1835.67,27918.73,230,81.42
1766167561379,1868.19,27951.24,230,81.42
1766167561445,1876.96,27960.02,230,81.42
1766167561465,1914.70,27997.76,230,81.42
1766167561507,1955.66,28038.72,230,81.42
1766167561560,2017.02,28100.08,230,81.42
1766167561632,1837.89,28125.10,231,82.99
1766167561912,2071.47,28358.68,231,82.99
1766167562014,1869.81,28363.40,232,82.99
1766167562255,1904.04,28397.63,232,82.99
1766167562317,2228.42,28722.01,232,82.99
1766167562438,1998.15,28722.04,233,84.50
1766167562438,1998.15,28722.04,233,84.50
1766167562505,2020.32,28744.21,233,84.50
1766167562590,2054.55,28778.44,233,84.50
1766167562617,2079.03,28802.92,233,84.50
1766167562699,2191.47,28915.36,233,84.50
1766167562734,2252.33,28976.22,233,84.50
1766167562990,2072.15,29147.21,234,86.05
1766167563046,2086.91,29161.97,234,86.05
1766167563056,2137.44,29212.50,234,86.05
1766167563082,2156.40,29231.46,234,86.05
1766167563240,1889.71,29249.26,235,86.60
1766167563242,1889.71,29249.26,235,86.60
1766167563421,1993.92,29353.48,235,86.60
1766167563496,2050.33,29409.88,235,86.60
1766167563498,2116.53,29476.08,235,86.60
1766167563599,1883.32,29476.11,236,87.60
1766167563599,1883.32,29476.11,236,87.60
1766167563749,2012.18,29604.96,236,87.60
1766167563777,2040.15,29632.94,236,87.60
1766167563841,2111.48,29704.27,236,87.60
1766167563980,1884.67,29704.29,237,87.60
1766167563980,1884.68,29704.29,237,87.60
1766167564227,2058.43,29878.05,237,87.60
1766167564228,2069.51,29889.12,237,87.60
1766167564450,1946.10,29991.15,238,87.60
1766167564524,1974.12,30019.17,238,87.60
1766167564532,2016.46,30061.51,238,87.60
1766167564581,2039.46,30084.50,238,87.60
